CASEID,YEAR,ID,VERSION,COMPWT,SEX,AGE,RACE,SRCBELT,RELIG,RELIG16,DENOM16,PARELIG,PARELKID,MARELIG,MARELKID,SPREL,EDUC,SEI,INCOME,RINCOME,INTRHOME,COMPUSE,WEBMOB,WEBTV,EMAILHR,EMAILMIN,USEWWW,WWWHR,WWWMIN
47207,2006, 697,7,4.29999999999999993e-01,1,59,1,3, 2, 0, 0,0,0,0,0, 0,16,36.5,12,12,0,0,0,0, -1,-1,0, -1,-1
47208,2006, 698,1,9.49999999999999956e-01,1,25,1,3, 4, 2, 0,0,0,0,0, 0,16,76.3,10,10,0,0,0,0, -1,-1,0, 30, 0
47209,2006, 699,7,1.90999999999999992e+00,1,42,3,3, 4, 0, 0,0,0,0,0, 0,16,86.6,12,12,0,0,0,0, -1,-1,0, -1,-1
47210,2006, 700,7,1.29000000000000004e+00,2,53,1,3, 2, 0, 0,0,0,0,0, 0,12,31.4,13, 0,0,0,0,0, -1,-1,0, -1,-1
47211,2006, 701,2,4.29999999999999993e-01,2,85,1,3, 2, 2, 0,0,0,0,0, 0,15,73.2,12, 0,2,0,0,0, -1,-1,0, -1,-1
47212,2006, 702,3,8.59999999999999987e-01,1,48,1,3, 4, 2, 0,0,0,0,0, 0,15,35.1,12,10,2,0,0,0, -1,-1,0, -1,-1
47213,2006, 703,1,8.59999999999999987e-01,1,74,1,3, 1, 1,38,0,0,0,0, 2, 9,31.5,13, 0,0,0,0,0, -1,-1,0, -1,-1
47214,2006, 704,3,9.49999999999999956e-01,1,46,1,3, 3, 3, 0,0,0,0,0, 0,16,63.2,12,12,1,0,0,0, -1,-1,0, 10, 0
47215,2006, 705,4,1.90999999999999992e+00,2,31,1,3, 1, 2, 0,0,0,0,0, 0,13,38.0,12,12,0,0,0,0, -1,-1,0, -1,-1
47216,2006, 706,6,4.50000000000000011e-01,2,29,3,1, 2, 2, 0,0,0,0,0, 0,12,37.7,12,12,2,0,0,0, -1,-1,0, -1,-1
47217,2006, 707,6,9.00000000000000022e-01,2,58,1,1, 1, 2, 0,0,0,0,0, 1, 6,-1.0,10, 0,0,0,0,0, -1,-1,0,999,99
47218,2006, 708,3,1.35000000000000009e+00,1,51,2,1, 9,12, 0,0,0,0,0, 0, 8,-1.0,98, 0,2,0,0,0, -1,-1,0, -1,-1
47219,2006, 709,3,1.00000000000000000e+00,2,31,3,1, 4, 4, 0,0,0,0,0, 0,12,63.2,10,10,1,0,0,0, -1,-1,0,  6, 0
47220,2006, 710,4,9.00000000000000022e-01,2,32,2,1,11, 1,60,0,0,0,0, 4,14,59.9,12,12,0,0,0,0, -1,-1,0,  1, 0
47221,2006, 711,3,4.50000000000000011e-01,2,30,2,1, 1, 1,18,0,0,0,0, 0,14,69.2,12,12,2,0,0,0, -1,-1,0,999,99
47222,2006, 712,4,9.00000000000000022e-01,1,19,1,1, 1, 1,60,0,0,0,0, 0,10,38.9,98, 0,0,0,0,0, -1,-1,0,  7, 0
47223,2006, 713,7,4.50000000000000011e-01,1,38,1,1, 2, 0, 0,0,0,0,0, 0, 0,31.3,10,10,0,0,0,0, -1,-1,0, -1,-1
47224,2006, 714,6,9.00000000000000022e-01,1,43,2,1, 1, 1,18,0,0,0,0, 1,16,32.3,13,98,1,0,0,0, -1,-1,0,999,99
47225,2006, 715,7,1.80000000000000004e+00,2,43,3,1, 2, 0, 0,0,0,0,0, 0,14,63.2,12,12,0,0,0,0, -1,-1,0, -1,-1
47226,2006, 716,7,1.00000000000000000e+00,1,99,1,1,11, 0, 0,0,0,0,0, 0,13,38.1,12,12,0,0,0,0, -1,-1,0, -1,-1
47227,2006, 717,2,9.00000000000000022e-01,2,39,3,1, 1, 2, 0,0,0,0,0, 0,14,69.2,12,12,2,0,0,0, -1,-1,0,  5, 0
47228,2006, 718,1,1.90999999999999992e+00,2,63,1,4, 1, 1,48,0,0,0,0, 2,12,57.1,13, 0,0,0,0,0, -1,-1,0,  4, 0
47229,2006, 719,7,9.49999999999999956e-01,1,60,1,4, 1, 0, 0,0,0,0,0, 0,16,63.5,12,12,0,0,0,0, -1,-1,0, -1,-1
47230,2006, 720,7,1.90999999999999992e+00,2,59,1,4, 2, 0, 0,0,0,0,0, 0,16,64.2,13,12,0,0,0,0, -1,-1,0, -1,-1
47231,2006, 721,3,1.71999999999999997e+00,1,48,1,4, 1, 2, 0,0,0,0,0, 4,12,62.5,12,12,1,0,0,0, -1,-1,0, 20, 0
47232,2006, 722,5,4.29999999999999993e-01,1,52,1,4, 4, 2, 0,0,0,0,0, 0,18,50.7,12,12,1,0,0,0, -1,-1,0,  3,20
47233,2006, 723,7,4.29999999999999993e-01,1,28,1,4, 2, 0, 0,0,0,0,0, 0,18,63.5,12,12,0,0,0,0, -1,-1,0, -1,-1
47234,2006, 724,4,4.29999999999999993e-01,2,81,1,4, 3, 3, 0,0,0,0,0, 0,13,38.0,12, 0,0,0,0,0, -1,-1,0, -1,-1
47235,2006, 725,7,1.90999999999999992e+00,1,35,1,4, 2, 0, 0,0,0,0,0, 0,12,49.6,13,13,0,0,0,0, -1,-1,0, -1,-1
47236,2006, 726,7,1.90999999999999992e+00,1,30,3,4, 2, 0, 0,0,0,0,0, 0,14,73.2,12,12,0,0,0,0, -1,-1,0, -1,-1
47237,2006, 727,7,9.49999999999999956e-01,1,30,2,4, 4, 0, 0,0,0,0,0, 0,14,64.2,98, 0,0,0,0,0, -1,-1,0, -1,-1
47238,2006, 728,2,8.59999999999999987e-01,2,26,1,4, 1, 2, 0,0,0,0,0, 0,14,65.2,13,13,1,0,0,0, -1,-1,0,  3, 0
47239,2006, 729,6,8.59999999999999987e-01,1,34,2,2, 2, 2, 0,0,0,0,0, 0,12,33.1,13, 0,0,0,0,0, -1,-1,0,999,99
47240,2006, 730,7,9.49999999999999956e-01,2,30,1,2, 4, 0, 0,0,0,0,0, 0,14,37.9,12,12,0,0,0,0, -1,-1,0, -1,-1
47241,2006, 731,7,4.29999999999999993e-01,2,42,1,2,11, 0, 0,0,0,0,0, 0,12,80.0,12,12,0,0,0,0, -1,-1,0, -1,-1
47242,2006, 732,3,8.59999999999999987e-01,1,21,1,4, 1, 2, 0,0,0,0,0, 0,14,59.3,12,12,1,0,0,0, -1,-1,0,  3, 0
47243,2006, 733,7,1.29000000000000004e+00,2,25,1,4,11, 0, 0,0,0,0,0, 0,12,33.1,98,10,0,0,0,0, -1,-1,0, -1,-1
47244,2006, 734,7,4.29999999999999993e-01,2,99,3,4, 1, 0, 0,0,0,0,0, 0,18,73.9,13,13,0,0,0,0, -1,-1,0, -1,-1
47245,2006, 735,7,4.29999999999999993e-01,2,48,2,4,11, 0, 0,0,0,0,0, 0,12,-1.0,13,99,0,0,0,0, -1,-1,0, -1,-1
47246,2006, 736,7,1.29000000000000004e+00,2,19,2,4, 1, 0, 0,0,0,0,0, 0,13,-1.0,12, 0,0,0,0,0, -1,-1,0, -1,-1
47247,2006, 737,3,2.14999999999999991e+00,1,42,1,4, 4, 4, 0,0,0,0,0, 2,11,44.7,13,13,1,0,0,0, -1,-1,0,  6, 0
47248,2006, 738,6,1.71999999999999997e+00,1,21,1,4, 1, 1,60,0,0,0,0, 0,12,26.7,12, 1,0,0,0,0, -1,-1,0,999,99
47249,2006, 739,3,8.59999999999999987e-01,2,43,1,4, 2, 2, 0,0,0,0,0, 1,12,38.4,12,11,0,0,0,0, -1,-1,0,999,99
47250,2006, 740,3,8.59999999999999987e-01,1,61,2,4, 1, 1,11,0,0,0,0, 2,13,31.5,12,12,1,0,0,0, -1,-1,0, -1,-1
47251,2006, 741,4,8.59999999999999987e-01,1,38,3,4,11, 2, 0,0,0,0,0,11,14,38.9, 9, 9,0,0,0,0, -1,-1,0,999,99
47252,2006, 742,3,1.29000000000000004e+00,2,19,2,4, 1, 1,18,0,0,0,0, 0,10,-1.0,11, 0,2,0,0,0, -1,-1,0,  1, 0
47253,2006, 743,5,8.59999999999999987e-01,1,50,1,4, 2, 2, 0,0,0,0,0, 2,13,26.7,11,10,0,0,0,0, -1,-1,0,999,99
47254,2006, 744,5,4.29999999999999993e-01,2,25,2,4, 1, 1,15,0,0,0,0, 0,11,37.6,10, 9,2,0,0,0, -1,-1,0, -1,-1
47255,2006, 745,6,1.29000000000000004e+00,2,56,2,4, 1, 1,13,0,0,0,0, 1,14,69.7,12,12,1,0,0,0, -1,-1,0,  2, 0
47256,2006, 746,4,9.49999999999999956e-01,2,42,2,4, 1, 1,28,0,0,0,0, 0,16,31.4, 7, 7,0,0,0,0, -1,-1,0,  4, 0
47257,2006, 747,5,4.29999999999999993e-01,2,42,2,4, 1, 1,70,0,0,0,0, 0, 2,54.7,12, 0,2,0,0,0, -1,-1,0, -1,-1
47258,2006, 748,7,4.29999999999999993e-01,1,49,3,4, 2, 0, 0,0,0,0,0, 0,17,50.7,10,10,0,0,0,0, -1,-1,0, -1,-1
47259,2006, 749,7,4.29999999999999993e-01,2,60,1,4, 1, 0, 0,0,0,0,0, 0, 8,36.5,10,10,0,0,0,0, -1,-1,0, -1,-1
47260,2006, 750,4,1.71999999999999997e+00,2,51,1,4, 2, 2, 0,0,0,0,0, 2,11,29.3,12,10,0,0,0,0, -1,-1,0,999,99
47261,2006, 751,4,8.59999999999999987e-01,1,38,2,4, 1, 1,60,0,0,0,0, 4,11,31.5,13,13,0,0,0,0, -1,-1,0, 21, 0
47262,2006, 752,6,8.59999999999999987e-01,1,31,1,4, 2, 2, 0,0,0,0,0, 2,12,50.7,12,12,0,0,0,0, -1,-1,0,999,99
47263,2006, 753,3,9.49999999999999956e-01,2,46,3,4, 1, 2, 0,0,0,0,0, 0,18,78.5,13,13,1,0,0,0, -1,-1,0, 10, 0
47264,2006, 754,7,8.59999999999999987e-01,2,63,3,4, 1, 0, 0,0,0,0,0, 0, 8,27.5,13, 0,0,0,0,0, -1,-1,0, -1,-1
47265,2006, 755,7,1.29000000000000004e+00,1,81,1,4, 2, 0, 0,0,0,0,0, 0,12,38.2,12, 9,0,0,0,0, -1,-1,0, -1,-1
47266,2006, 756,1,1.29000000000000004e+00,1,73,1,4, 2, 2, 0,0,0,0,0, 2,15,31.5,13, 0,0,0,0,0, -1,-1,0,999,99
47267,2006, 757,4,8.59999999999999987e-01,2,44,3,4, 1, 1,60,0,0,0,0, 2, 6,33.2,12,12,0,0,0,0, -1,-1,0,999,99
47268,2006, 758,2,8.59999999999999987e-01,2,36,3,4, 1, 2, 0,0,0,0,0, 0,14,36.5,10, 9,0,0,0,0, -1,-1,0,999,99
47269,2006, 759,5,1.71999999999999997e+00,2,49,3,4, 2, 2, 0,0,0,0,0, 2, 3,26.5,10,10,0,0,0,0, -1,-1,0,999,99
47270,2006, 760,2,1.90999999999999992e+00,2,26,3,4, 4, 2, 0,0,0,0,0, 2,14,38.4,13,12,0,0,0,0, -1,-1,0,999,99
47271,2006, 761,3,8.59999999999999987e-01,2,42,3,4, 2, 2, 0,0,0,0,0, 0,16,69.2,12,11,0,0,0,0, -1,-1,0,999,99
47272,2006, 762,7,1.29000000000000004e+00,1,26,3,4, 2, 0, 0,0,0,0,0, 0, 9,26.7,10,10,0,0,0,0, -1,-1,0, -1,-1
47273,2006, 763,2,2.85999999999999988e+00,2,50,3,4, 2, 2, 0,0,0,0,0, 2,10,33.1,12, 0,2,0,0,0, -1,-1,0, -1,-1
47274,2006, 764,2,8.59999999999999987e-01,2,39,1,3, 4, 2, 0,0,0,0,0, 0,12,-1.0,13, 0,0,0,0,0, -1,-1,0,999,99
47275,2006, 765,7,4.29999999999999993e-01,2,23,3,3, 2, 0, 0,0,0,0,0, 0,14,33.9,10,10,0,0,0,0, -1,-1,0, -1,-1
47276,2006, 766,5,1.29000000000000004e+00,2,44,1,3, 2, 2, 0,0,0,0,0, 2,12,-1.0,12,99,0,0,0,0, -1,-1,0,999,99
47277,2006, 767,4,1.29000000000000004e+00,2,33,3,3, 2, 2, 0,0,0,0,0, 0,17,33.1,11, 1,0,0,0,0, -1,-1,0,999,99
47278,2006, 768,5,4.29999999999999993e-01,2,39,1,3, 2, 2, 0,0,0,0,0, 2,18,38.4,12,12,0,0,0,0, -1,-1,0,999,99
47279,2006, 769,1,4.29999999999999993e-01,2,47,1,4, 2, 2, 0,0,0,0,0, 0,12,28.4,11,11,0,0,0,0, -1,-1,0,999,99
47280,2006, 770,7,1.29000000000000004e+00,2,46,1,4, 2, 0, 0,0,0,0,0, 0,13,-1.0,12,99,0,0,0,0, -1,-1,0, -1,-1
47281,2006, 771,6,1.29000000000000004e+00,2,89,3,4, 2, 2, 0,0,0,0,0, 0, 5,17.1,98, 0,0,0,0,0, -1,-1,0,999,99
47282,2006, 772,3,8.59999999999999987e-01,2,34,3,4, 2, 2, 0,0,0,0,0, 2,19,64.8,98,11,0,0,0,0, -1,-1,0,999,99
47283,2006, 773,7,1.29000000000000004e+00,2,50,1,4, 2, 0, 0,0,0,0,0, 0,15,37.7,12, 0,0,0,0,0, -1,-1,0, -1,-1
47284,2006, 774,4,1.90999999999999992e+00,2,22,1,4, 2, 2, 0,0,0,0,0, 4,13,38.4,12, 9,0,0,0,0, -1,-1,0, 14, 0
47285,2006, 775,7,1.90999999999999992e+00,1,59,2,3, 1, 0, 0,0,0,0,0, 0,12,73.3,12,12,0,0,0,0, -1,-1,0, -1,-1
47286,2006, 776,7,4.29999999999999993e-01,1,62,1,3, 3, 0, 0,0,0,0,0, 0,20,97.2,12,12,0,0,0,0, -1,-1,0, -1,-1
47287,2006, 777,4,9.49999999999999956e-01,2,86,1,3, 3, 3, 0,0,0,0,0, 0,12,-1.0,13, 0,0,0,0,0, -1,-1,0, -1,-1
47288,2006, 778,5,4.29999999999999993e-01,1,25,2,1, 5, 1,98,0,0,0,0, 0,10,-1.0, 9,99,2,0,0,0, -1,-1,0, -1,-1
47289,2006, 779,7,8.59999999999999987e-01,2,42,1,1, 1, 0, 0,0,0,0,0, 0,12,28.4,13,13,0,0,0,0, -1,-1,0, -1,-1
47290,2006, 780,1,4.29999999999999993e-01,2,58,2,1, 1, 2, 0,0,0,0,0, 0,12,29.2,10, 0,0,0,0,0, -1,-1,0,998,98
47291,2006, 781,5,1.90999999999999992e+00,2,45,1,1, 2, 2, 0,0,0,0,0, 0,11,21.2,12, 0,1,0,0,0, -1,-1,0,  6, 0
47292,2006, 782,7,4.29999999999999993e-01,2,39,2,1, 1, 0, 0,0,0,0,0, 0, 9,36.5, 8, 0,0,0,0,0, -1,-1,0, -1,-1
47293,2006, 783,7,4.29999999999999993e-01,2,53,2,1, 4, 0, 0,0,0,0,0, 0,12,38.2,13,13,0,0,0,0, -1,-1,0, -1,-1
47294,2006, 784,7,4.29999999999999993e-01,2,60,2,1, 1, 0, 0,0,0,0,0, 0,14,29.3,10, 0,0,0,0,0, -1,-1,0, -1,-1
47295,2006, 785,3,4.29999999999999993e-01,2,49,2,1, 1, 1,18,0,0,0,0, 0,11,42.2, 5, 0,2,0,0,0, -1,-1,0, -1,-1
47296,2006, 786,6,4.29999999999999993e-01,2,25,2,1, 1, 1,60,0,0,0,0, 0,12,63.5,11,11,2,0,0,0, -1,-1,0,  0,30
47297,2006, 787,5,4.29999999999999993e-01,2,36,2,1, 1, 1,98,0,0,0,0, 0,13,33.1, 9, 9,1,0,0,0, -1,-1,0,  1, 0
47298,2006, 788,3,8.59999999999999987e-01,1,18,2,1, 4, 4, 0,0,0,0,0, 0,11,67.0,98, 0,2,0,0,0, -1,-1,0, -1,-1
47299,2006, 789,3,4.29999999999999993e-01,2,67,2,1, 1, 1,60,0,0,0,0, 0,15,33.1,12, 0,1,0,0,0, -1,-1,0,  0,30
47300,2006, 790,6,8.59999999999999987e-01,2,30,2,1, 1, 1,14,0,0,0,0, 0,11,36.5, 5, 5,2,0,0,0, -1,-1,0, -1,-1
47301,2006, 791,7,4.29999999999999993e-01,1,48,2,1, 1, 0, 0,0,0,0,0, 0,11,42.2,12,12,0,0,0,0, -1,-1,0, -1,-1
47302,2006, 792,4,9.49999999999999956e-01,2,48,2,1, 1, 1,20,0,0,0,0, 0,18,76.3,13,13,0,0,0,0, -1,-1,0, 20, 0
47303,2006, 793,4,4.29999999999999993e-01,2,43,2,1, 1, 1,98,0,0,0,0, 0,16,50.7,12,12,0,0,0,0, -1,-1,0, 10, 0
47304,2006, 794,4,8.59999999999999987e-01,2,78,1,1, 1, 1,32,0,0,0,0, 1,18,71.6,12, 0,0,0,0,0, -1,-1,0,  1, 0
47305,2006, 795,7,9.49999999999999956e-01,2,63,2,1, 2, 0, 0,0,0,0,0, 0,18,85.1,12, 0,0,0,0,0, -1,-1,0, -1,-1
47306,2006, 796,7,9.49999999999999956e-01,2,54,2,1, 1, 0, 0,0,0,0,0, 0,20,97.2,12,12,0,0,0,0, -1,-1,0, -1,-1
47307,2006, 797,7,8.59999999999999987e-01,2,56,2,1, 1, 0, 0,0,0,0,0, 0,13,-1.0,13,98,0,0,0,0, -1,-1,0, -1,-1
47308,2006, 798,4,8.59999999999999987e-01,2,37,3,1, 1, 1,18,0,0,0,0, 0,20,73.7,12, 0,0,0,0,0, -1,-1,0,  5, 0
47309,2006, 799,7,4.29999999999999993e-01,1,27,2,1, 1, 0, 0,0,0,0,0, 0,11,-1.0,13,98,0,0,0,0, -1,-1,0, -1,-1
47310,2006, 800,7,9.49999999999999956e-01,1,48,2,1, 4, 0, 0,0,0,0,0, 0,15,32.3,13, 0,0,0,0,0, -1,-1,0, -1,-1
47311,2006, 801,6,8.59999999999999987e-01,2,58,2,1, 1, 1,14,0,0,0,0, 1,20,85.1,12,12,1,0,0,0, -1,-1,0,  5, 0
47312,2006, 802,7,1.90999999999999992e+00,1,42,2,1, 1, 0, 0,0,0,0,0, 0,14,26.7,12,12,0,0,0,0, -1,-1,0, -1,-1
47313,2006, 803,7,8.59999999999999987e-01,2,47,2,3, 1, 0, 0,0,0,0,0, 0,20,63.5,12,12,0,0,0,0, -1,-1,0, -1,-1
47314,2006, 804,1,8.59999999999999987e-01,2,56,1,3, 2, 2, 0,0,0,0,0, 4,12,38.4,12, 0,0,0,0,0, -1,-1,0, -1,-1
47315,2006, 805,2,8.59999999999999987e-01,2,37,1,3, 1, 1,18,0,0,0,0, 1,12,36.1,12, 0,1,0,0,0, -1,-1,0, -1,-1
47316,2006, 806,5,4.29999999999999993e-01,2,77,1,3, 4, 2, 0,0,0,0,0, 0,12,-1.0, 5,99,2,0,0,0, -1,-1,0, -1,-1
47317,2006, 807,6,4.29999999999999993e-01,1,21,1,3, 4, 2, 0,0,0,0,0, 0,14,63.5,12, 2,1,0,0,0, -1,-1,0,  7, 0
47318,2006, 808,5,8.59999999999999987e-01,1,37,1,3, 2, 2, 0,0,0,0,0, 0,10,48.5,12,12,2,0,0,0, -1,-1,0,  3, 0
47319,2006, 809,6,1.29000000000000004e+00,1,23,1,3, 2, 2, 0,0,0,0,0, 0,17,35.1,12,10,1,0,0,0, -1,-1,0,  6, 0
47320,2006, 810,4,4.29999999999999993e-01,2,41,1,3, 2, 2, 0,0,0,0,0, 0,16,36.5,11,11,0,0,0,0, -1,-1,0,  0,20
47321,2006, 811,4,8.59999999999999987e-01,2,82,1,3, 2, 2, 0,0,0,0,0, 2,12,-1.0,98, 0,0,0,0,0, -1,-1,0, -1,-1
47322,2006, 812,3,8.59999999999999987e-01,2,50,1,3, 2, 2, 0,0,0,0,0, 1,16,34.4,12, 9,1,0,0,0, -1,-1,0,  1, 0
47323,2006, 813,7,9.49999999999999956e-01,1,61,1,3, 4, 0, 0,0,0,0,0, 0,12,31.5,11,11,0,0,0,0, -1,-1,0, -1,-1
47324,2006, 814,7,8.59999999999999987e-01,2,40,1,3, 1, 0, 0,0,0,0,0, 0,16,63.5,12,12,0,0,0,0, -1,-1,0, -1,-1
47325,2006, 815,7,4.29999999999999993e-01,2,37,3,3, 2, 0, 0,0,0,0,0, 0, 9,27.5, 6, 0,0,0,0,0, -1,-1,0, -1,-1
47326,2006, 816,2,1.71999999999999997e+00,2,44,1,3, 2, 2, 0,0,0,0,0, 2,15,68.1,12, 8,1,0,0,0, -1,-1,0,  4, 0
47327,2006, 817,7,8.59999999999999987e-01,2,29,1,3, 1, 0, 0,0,0,0,0, 0,15,33.9,12,10,0,0,0,0, -1,-1,0, -1,-1
47328,2006, 818,1,1.29000000000000004e+00,1,19,1,3, 4, 4, 0,0,0,0,0, 0, 9,34.3,12, 1,0,0,0,0, -1,-1,0,  1, 0
47329,2006, 819,6,8.59999999999999987e-01,2,24,1,3, 1, 1,22,0,0,0,0, 1,16,80.3,12,10,1,0,0,0, -1,-1,0,  1, 0
47330,2006, 820,7,8.59999999999999987e-01,2,44,1,3, 1, 0, 0,0,0,0,0, 0,12,48.6,12, 5,0,0,0,0, -1,-1,0, -1,-1
47331,2006, 821,1,9.49999999999999956e-01,2,72,1,3, 1, 2, 0,0,0,0,0, 0,12,29.3, 9, 9,0,0,0,0, -1,-1,0,  3, 0
47332,2006, 822,5,1.90999999999999992e+00,2,27,1,3, 1, 1,38,0,0,0,0, 1, 2,50.7,12,12,1,0,0,0, -1,-1,0,  0,15
47333,2006, 823,6,4.29999999999999993e-01,2,45,3,1, 1, 1,11,0,0,0,0, 0,13,33.1,10, 0,2,0,0,0, -1,-1,0, -1,-1
47334,2006, 824,4,8.59999999999999987e-01,1,53,2,1, 1, 1,11,0,0,0,0, 1,11,32.3,13,13,0,0,0,0, -1,-1,0, -1,-1
47335,2006, 825,1,8.59999999999999987e-01,2,63,2,1, 1, 1,14,0,0,0,0, 1,13,63.5,13, 0,0,0,0,0, -1,-1,0,  0,45
47336,2006, 826,2,8.59999999999999987e-01,2,46,2,1, 1, 1,14,0,0,0,0, 0,13,29.8, 9, 9,2,0,0,0, -1,-1,0, -1,-1
47337,2006, 827,7,4.29999999999999993e-01,2,44,2,1, 1, 0, 0,0,0,0,0, 0,12,30.8, 2, 2,0,0,0,0, -1,-1,0, -1,-1
47338,2006, 828,4,4.29999999999999993e-01,2,58,1,1, 1, 1,98,0,0,0,0, 0,12,28.4, 6, 0,0,0,0,0, -1,-1,0, -1,-1
47339,2006, 829,6,4.29999999999999993e-01,1,73,2,1, 1, 1,18,0,0,0,0, 0, 3,26.5,13, 0,2,0,0,0, -1,-1,0, -1,-1
47340,2006, 830,6,4.29999999999999993e-01,1,58,1,1, 2, 2, 0,0,0,0,0, 0,14,45.8,11, 0,1,0,0,0, -1,-1,0,  7, 0
47341,2006, 831,3,1.90999999999999992e+00,1,28,1,1, 4, 4, 0,0,0,0,0, 4,10,27.5,12,11,1,0,0,0, -1,-1,0,  6, 0
47342,2006, 832,5,8.59999999999999987e-01,2,20,1,1, 1, 1,10,0,0,0,0, 0,12,27.5, 5, 5,2,0,0,0, -1,-1,0,  1, 0
47343,2006, 833,6,8.59999999999999987e-01,2,43,2,1, 1, 1,18,0,0,0,0, 1,12,33.1, 9, 4,2,0,0,0, -1,-1,0, -1,-1
47344,2006, 834,7,4.29999999999999993e-01,2,44,1,1, 1, 0, 0,0,0,0,0, 0,10,-1.0, 5,99,0,0,0,0, -1,-1,0, -1,-1
47345,2006, 835,7,1.29000000000000004e+00,2,42,1,3, 1, 0, 0,0,0,0,0, 0,13,73.6,12,12,0,0,0,0, -1,-1,0, -1,-1
47346,2006, 836,3,4.29999999999999993e-01,2,48,1,3, 1, 1,18,0,0,0,0, 0, 9,54.7,10, 9,2,0,0,0, -1,-1,0, -1,-1
47347,2006, 837,6,1.29000000000000004e+00,1,56,2,3, 1, 1,23,0,0,0,0, 1,15,64.2,12,12,1,0,0,0, -1,-1,0, 30, 0
47348,2006, 838,1,1.90999999999999992e+00,1,26,1,3, 1, 1,60,0,0,0,0,11,16,33.9,12,12,0,0,0,0, -1,-1,0, -1,-1
47349,2006, 839,4,4.29999999999999993e-01,1,53,1,3, 1, 4, 0,0,0,0,0, 0,14,38.9,12, 0,0,0,0,0, -1,-1,0,  1, 0
47350,2006, 840,5,1.90999999999999992e+00,1,38,1,3, 4, 9, 0,0,0,0,0, 0,14,83.7,12,12,1,0,0,0, -1,-1,0, 25, 0
47351,2006, 841,1,1.90999999999999992e+00,1,68,1,3, 1, 1,60,0,0,0,0, 1,14,76.4,12, 0,0,0,0,0, -1,-1,0, 15, 0
47352,2006, 842,7,3.81999999999999984e+00,2,49,1,3, 1, 0, 0,0,0,0,0, 0,19,76.4,12,10,0,0,0,0, -1,-1,0, -1,-1
47353,2006, 843,5,4.29999999999999993e-01,2,50,1,3, 1, 1,28,0,0,0,0, 0,16,50.7,12,12,1,0,0,0, -1,-1,0, 30, 0
47354,2006, 844,5,8.59999999999999987e-01,1,30,1,3, 1, 1,38,0,0,0,0, 1,16,83.7,12,12,1,0,0,0, -1,-1,0, 30, 0
47355,2006, 845,3,8.59999999999999987e-01,2,44,1,3, 1, 1,60,0,0,0,0, 1,14,38.9,12,12,1,0,0,0, -1,-1,0,  3, 0
47356,2006, 846,4,8.59999999999999987e-01,2,43,1,3, 1,11,70,0,0,0,0, 2,12,33.1,12, 3,0,0,0,0, -1,-1,0, 25, 0
47357,2006, 847,4,1.90999999999999992e+00,1,45,1,3, 1, 1,22,0,0,0,0, 1,18,85.1,12,12,0,0,0,0, -1,-1,0,  5, 0
47358,2006, 848,7,8.59999999999999987e-01,1,47,1,2, 1, 0, 0,0,0,0,0, 0,12,49.6,12,12,0,0,0,0, -1,-1,0, -1,-1
47359,2006, 849,7,8.59999999999999987e-01,2,55,1,2, 1, 0, 0,0,0,0,0, 0,16,71.6,12,12,0,0,0,0, -1,-1,0, -1,-1
47360,2006, 850,7,1.29000000000000004e+00,1,45,1,2, 1, 0, 0,0,0,0,0, 0,13,28.4,98, 3,0,0,0,0, -1,-1,0, -1,-1
47361,2006, 851,2,9.49999999999999956e-01,2,35,1,2, 1, 1,18,0,0,0,0, 1,11,33.6,12, 0,1,0,0,0, -1,-1,0,  0,20
47362,2006, 852,3,1.29000000000000004e+00,2,58,1,4, 1, 1,14,0,0,0,0, 1,12,26.7,10, 0,2,0,0,0, -1,-1,0, -1,-1
47363,2006, 853,4,4.29999999999999993e-01,1,53,1,4, 1, 1,14,0,0,0,0, 0,16,85.1,12,12,0,0,0,0, -1,-1,0,  0, 3
47364,2006, 854,4,8.59999999999999987e-01,1,19,1,4, 1, 1,18,0,0,0,0, 0,13,36.5,12,12,0,0,0,0, -1,-1,0, -1,-1
47365,2006, 855,6,9.49999999999999956e-01,1,25,3,4, 4, 6, 0,0,0,0,0, 0,14,32.0,12,12,1,0,0,0, -1,-1,0,  4, 0
47366,2006, 856,3,9.49999999999999956e-01,1,48,1,4, 1, 4, 0,0,0,0,0, 0,14,38.7,12,12,1,0,0,0, -1,-1,0,  2, 0
47367,2006, 857,5,8.59999999999999987e-01,2,62,1,4, 1, 1,14,0,0,0,0, 1,14,-1.0,12, 0,1,0,0,0, -1,-1,0,  0,45
47368,2006, 858,7,1.90999999999999992e+00,2,26,1,4, 1, 0, 0,0,0,0,0, 0,11,32.4,12, 3,0,0,0,0, -1,-1,0, -1,-1
47369,2006, 859,6,1.90999999999999992e+00,2,38,3,4, 2, 2, 0,0,0,0,0, 2, 6,22.5,98, 0,0,0,0,0, -1,-1,0,999,99
47370,2006, 860,2,4.29999999999999993e-01,2,70,2,2, 1, 1,18,0,0,0,0, 0, 9,29.3, 7, 0,2,0,0,0, -1,-1,0, -1,-1
47371,2006, 861,5,8.59999999999999987e-01,1,20,2,2, 4,10, 0,0,0,0,0, 0,12,53.3,10,98,2,0,0,0, -1,-1,0, -1,-1
47372,2006, 862,4,8.59999999999999987e-01,2,28,1,2, 1, 2, 0,0,0,0,0, 1, 5,37.3,11,11,0,0,0,0, -1,-1,0,999,99
